age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
52.0,1,231274.97,11,2,2,1,0,0,0.0,0.0,39.0,1,0
29.0,4,105144.84,10,0,3,3,0,0,0.0,0.0,45.0,1,0
43.0,4,167595.69,10,2,5,1,0,0,0.0,0.0,40.0,1,0
22.0,4,298236.75,5,0,2,3,0,0,0.0,0.0,25.0,1,0
19.0,4,276392.16,8,0,3,3,0,0,0.0,0.0,55.0,1,0
65.25478,4,243641.39,9,-1,6,0,0,1,0.0,0.0,40.0,1,0
36.0,4,161679.14,10,2,2,1,0,0,0.0,0.0,40.0,1,0
46.0,4,141617.7,9,0,6,0,0,1,0.0,0.0,60.0,1,0
36.0,4,463917.25,9,2,3,1,1,1,3490.0562,0.0,40.0,1,0
29.23347,4,409521.97,8,0,3,0,0,0,0.0,0.0,40.0,1,0
55.0,4,157866.62,11,2,5,1,0,0,0.0,0.0,15.0,1,0
24.0,4,135449.77,8,0,3,3,0,1,0.0,0.0,40.0,1,0
32.0,4,196991.97,12,2,2,1,0,1,0.0,0.0,30.0,0,0
28.0,4,176148.92,9,2,3,1,0,0,0.0,0.0,40.0,1,0
36.0,1,219509.5,9,2,7,1,1,0,0.0,0.0,40.0,1,0
25.0,4,84937.47,9,0,3,0,0,0,0.0,0.0,40.0,1,0
39.0,1,284179.44,13,0,7,0,0,1,0.0,0.0,40.0,1,0
31.0,4,189002.02,10,1,3,3,0,1,0.0,0.0,15.0,1,0
33.0,4,360591.88,10,2,3,1,0,0,0.0,0.0,45.0,1,0
18.0,1,349195.7,8,0,2,3,0,0,0.0,0.0,10.0,1,0
26.0,3,187495.3,9,0,5,-1,0,0,0.0,0.0,20.0,1,0
51.0,1,334080.34,7,-1,7,2,1,1,0.0,0.0,40.0,1,0
22.0,4,112124.125,9,0,6,3,0,0,0.0,0.0,30.0,1,0
27.0,4,204219.4,9,2,2,1,0,0,0.0,0.0,15.0,1,0
32.0,4,206463.05,9,2,2,1,0,0,0.0,0.0,50.0,1,1
48.17014,4,165917.55,14,2,7,1,0,0,0.0,0.0,30.0,1,1
52.0,4,282728.03,9,2,3,1,1,0,0.0,0.0,40.0,1,0
63.0,4,189346.2,11,2,3,1,0,0,0.0,0.0,50.0,1,0
33.0,4,168328.98,4,2,3,1,0,0,0.0,0.0,50.0,1,0
58.0,4,171540.45,9,-1,3,2,0,1,3842.3945,0.0,40.0,1,0
28.0,4,301240.06,4,2,3,1,-1,0,0.0,0.0,35.0,0,0
21.0,4,59548.027,9,0,2,0,0,0,0.0,0.0,40.0,1,0
20.0,4,298136.75,9,0,2,3,0,0,0.0,0.0,40.0,1,0
21.37363,4,217089.66,10,0,3,3,0,0,0.0,0.0,40.0,1,0
60.0,4,190819.45,13,-1,7,0,0,1,0.0,0.0,40.0,1,0
57.0,1,34774.133,13,2,3,1,0,0,0.0,0.0,20.0,1,0
69.81684,4,300461.6,9,-1,6,-1,1,0,0.0,0.0,15.0,1,0
60.0,5,341749.7,10,2,2,1,0,0,0.0,0.0,18.0,1,0
18.0,4,162209.53,9,0,3,3,0,0,0.0,0.0,40.0,1,0
55.0,4,290310.28,5,-1,3,2,1,1,0.0,0.0,60.0,1,0
41.0,4,165486.0,9,0,3,3,0,1,4650.0,0.0,35.0,1,0
24.0,4,197533.14,11,0,2,2,0,0,0.0,0.0,40.0,1,0
25.0,4,200272.75,13,0,2,-1,0,1,0.0,0.0,25.0,1,0
32.0,4,166718.89,10,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,107062.22,9,0,2,3,0,0,0.0,0.0,40.0,1,0
60.0,5,129771.84,13,2,4,1,0,0,0.0,1978.2092,55.0,1,0
55.0,6,249117.66,11,-1,6,0,0,1,0.0,0.0,24.196016,1,0
19.0,4,63504.016,8,0,3,3,0,1,0.0,0.0,40.0,1,0
59.0,2,129745.016,4,0,3,0,0,0,0.0,0.0,15.0,1,0
50.0,3,316169.75,11,2,6,1,1,0,0.0,0.0,40.0,1,0
33.0,4,86518.38,6,-1,7,2,0,1,0.0,0.0,16.0,1,0
41.36636,4,56564.844,13,2,6,1,0,0,4546.8926,0.0,35.0,0,0
50.0,4,222124.1,4,-1,6,2,0,1,0.0,0.0,40.0,1,0
51.0,4,194122.2,13,0,6,0,0,0,0.0,0.0,40.0,1,0
35.0,4,400727.5,10,2,3,1,1,1,0.0,0.0,40.0,1,0
45.0,4,119220.195,9,1,3,2,1,1,0.0,0.0,40.0,1,0
28.0,4,270214.22,9,2,2,1,0,0,0.0,0.0,45.0,1,0
44.0,4,38390.605,7,-1,3,0,0,1,0.0,0.0,30.0,1,0
39.0,1,73768.35,4,-1,3,2,0,1,0.0,0.0,40.0,1,0
25.0,4,99778.53,9,0,2,3,0,0,0.0,0.0,45.0,1,0
32.0,4,88018.484,9,0,5,0,1,1,0.0,0.0,40.0,1,0
62.0,2,251094.88,9,2,6,1,0,0,0.0,0.0,40.0,1,0
19.0,4,100827.71,9,0,2,3,0,0,0.0,0.0,40.0,1,0
31.0,1,51213.438,9,2,7,1,0,0,0.0,0.0,40.0,1,0
55.0,4,61508.83,13,2,2,1,0,0,0.0,0.0,87.88561,1,0
41.0,1,34587.484,9,0,7,0,0,1,0.0,0.0,28.0,1,0
40.0,4,186923.89,10,-1,2,0,0,1,0.0,0.0,40.0,1,0
60.0,5,308865.34,10,2,2,1,0,0,0.0,0.0,99.0,1,0
23.0,2,433000.97,10,0,7,0,0,1,0.0,0.0,40.0,1,0
33.0,4,260278.47,9,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,302268.06,10,0,3,0,-1,0,0.0,0.0,40.0,0,0
27.0,4,55552.277,10,2,3,1,0,0,0.0,0.0,55.191734,1,0
17.0,4,51771.902,7,0,2,3,0,0,0.0,0.0,17.928453,1,0
53.0,4,81299.5,10,2,2,1,0,0,0.0,0.0,40.0,0,0
21.0,4,73407.74,10,0,2,3,1,0,0.0,0.0,24.0,1,0
48.0,4,109925.38,9,2,3,1,1,0,0.0,0.0,40.0,1,0
29.0,1,314013.44,9,2,2,1,-1,0,0.0,0.0,40.0,0,0
24.0,4,200019.75,13,2,2,1,0,0,0.0,0.0,40.0,1,0
45.0,4,135966.14,8,2,5,1,0,0,0.0,0.0,40.0,1,0
20.0,4,253374.64,10,0,3,3,0,1,0.0,0.0,30.0,1,0
21.0,4,115931.83,9,0,2,3,1,0,0.0,0.0,24.0,1,0
44.0,2,101373.45,13,-1,7,0,-1,0,0.0,0.0,40.0,0,0
21.0,4,271402.38,10,0,2,0,0,0,0.0,0.0,40.0,1,0
28.0,5,298747.22,12,0,2,3,0,0,0.0,0.0,18.0,1,0
35.0,4,82947.664,10,2,3,1,0,0,3466.7288,0.0,38.0,1,0
58.0,4,164781.67,6,-1,3,0,0,1,0.0,0.0,40.0,1,0
55.0,4,41138.137,10,2,2,1,1,0,0.0,0.0,40.0,1,0
64.23292,5,203113.16,9,0,3,0,0,0,0.0,0.0,60.0,1,0
36.0,4,104253.24,10,2,2,1,-1,0,0.0,0.0,40.0,1,0
29.0,1,151794.19,9,-1,2,0,0,0,0.0,0.0,60.0,1,0
40.0,4,207242.66,9,2,3,1,0,0,0.0,0.0,63.629513,1,0
39.0,4,268558.6,11,-1,3,-1,0,0,2614.7666,0.0,40.0,1,0
62.0,2,107193.02,14,2,7,1,0,0,0.0,0.0,65.019775,1,0
32.0,4,148729.94,9,0,3,2,0,1,0.0,0.0,40.0,1,0
63.0,4,238284.8,9,-1,3,2,0,1,0.0,0.0,50.0,1,0
24.0,4,119116.73,10,0,3,3,0,0,5013.0,0.0,40.0,1,0
38.0,4,385646.72,10,2,6,1,0,0,2818.8262,0.0,40.0,0,0
60.0,4,130264.35,9,2,7,1,-1,1,0.0,0.0,30.0,1,0
41.0,5,177887.31,9,0,1,0,0,1,0.0,0.0,45.0,1,0
60.0,4,270764.22,10,-1,7,2,0,0,0.0,0.0,50.0,1,0
42.0,2,398704.75,8,2,7,1,1,0,0.0,0.0,50.0,1,0
34.0,4,163562.72,4,0,3,0,0,0,0.0,0.0,40.0,1,0
61.0,4,150836.3,9,2,3,1,0,0,0.0,0.0,60.0,1,0
37.0,1,204733.78,11,-1,4,0,1,0,0.0,0.0,60.0,1,0
47.0,4,258629.17,12,2,7,1,0,0,3983.4004,0.0,40.0,1,0
56.0,3,195886.02,13,0,3,0,0,1,0.0,0.0,37.0,1,0
33.0,4,154315.64,13,0,6,2,0,1,0.0,0.0,94.26826,1,0
19.13751,4,167853.42,10,0,3,3,0,1,0.0,0.0,38.0,1,0
44.0,4,155615.89,9,2,5,1,0,1,0.0,0.0,53.462967,1,0
66.337555,4,360838.88,6,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,4,191145.38,10,0,2,0,1,0,0.0,0.0,40.0,1,0
31.0,6,283411.9,15,2,1,1,0,0,0.0,0.0,40.0,1,0
39.0,4,155608.42,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
36.0,4,202151.25,12,2,1,1,0,0,0.0,0.0,60.0,1,0
63.0,4,94334.9,9,2,2,1,0,0,0.0,0.0,40.0,1,0
52.0,4,182334.45,6,-1,2,2,0,0,0.0,0.0,30.0,1,0
34.0,4,195919.98,12,2,6,1,0,0,0.0,0.0,40.0,1,0
52.0,4,54102.66,13,2,3,1,0,0,0.0,0.0,40.0,1,0
46.0,5,246495.47,9,2,2,1,0,0,0.0,0.0,40.0,1,0
56.0,4,45220.348,13,-1,3,0,0,0,0.0,0.0,40.0,0,0
52.0,4,106920.53,10,2,3,1,0,1,0.0,0.0,40.0,1,0
80.169464,4,105374.32,7,2,3,1,0,0,4448.781,0.0,20.0,1,0
36.0,5,104618.5,9,2,6,1,0,0,0.0,0.0,40.0,1,0
47.0,5,320094.12,9,0,2,0,0,1,0.0,0.0,30.0,1,0
33.0,4,203551.67,12,0,7,0,0,1,0.0,0.0,40.0,1,0
24.0,4,127018.2,7,0,3,0,0,0,0.0,0.0,40.0,1,0
35.0,4,74603.33,6,2,2,1,0,1,3500.7583,0.0,40.0,1,0
54.0,5,200417.39,6,2,4,1,0,0,0.0,0.0,40.0,1,0
23.0,4,261525.47,13,2,7,1,0,0,0.0,0.0,40.0,1,0
37.0,4,253542.45,7,-1,3,2,-1,1,0.0,0.0,40.0,0,0
41.0,4,34518.16,5,-1,2,0,0,0,0.0,0.0,30.0,1,0
90.0,4,107935.664,9,1,7,0,0,1,0.0,0.0,20.0,1,0
36.0,1,101951.516,10,-1,2,2,1,1,0.0,0.0,40.0,1,0
42.0,4,237522.31,12,0,2,0,1,0,0.0,0.0,40.0,1,0
46.0,4,99073.125,9,2,2,1,0,0,0.0,0.0,48.0,1,0
23.0,4,176355.92,9,0,3,0,0,0,0.0,0.0,40.0,1,0
54.0,4,122457.89,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
30.0,4,360077.94,10,0,3,2,0,1,0.0,0.0,40.242363,1,0
28.0,4,137000.97,10,0,5,0,0,1,0.0,0.0,40.0,1,0
29.0,6,421335.78,10,0,6,0,0,0,0.0,0.0,70.0,1,0
20.0,4,47953.4,10,0,3,3,0,0,0.0,0.0,25.0,1,0
38.0,4,161079.56,11,2,7,1,0,0,0.0,0.0,45.0,1,0
31.0,4,311367.88,11,-1,3,2,0,1,0.0,0.0,40.0,1,0
22.0,4,224968.34,7,2,6,1,0,0,0.0,0.0,40.0,1,0
23.0,4,119457.37,6,2,2,1,0,0,0.0,0.0,25.0,1,0
49.0,5,305685.84,9,2,2,1,1,0,0.0,0.0,20.0,1,0
57.41538,4,197403.98,10,2,4,1,0,0,0.0,0.0,10.0,1,0
26.0,4,192357.23,10,0,3,0,1,0,0.0,0.0,40.0,1,0
25.0,4,145167.97,6,2,2,1,1,0,0.0,0.0,40.0,1,0
32.0,4,298446.94,9,0,2,0,0,0,0.0,0.0,40.0,1,0
29.0,1,274347.12,9,0,2,2,0,0,0.0,0.0,40.0,1,0
60.0,4,403486.4,4,2,7,1,1,0,0.0,0.0,55.0,1,0
48.0,4,208615.53,10,2,3,1,0,0,0.0,0.0,50.0,1,0
60.0,3,132937.2,9,2,3,1,0,0,0.0,0.0,40.0,1,1
31.499773,2,142096.42,10,-1,2,0,-1,0,0.0,0.0,40.0,0,0
65.0,3,35539.594,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
37.0,4,259988.5,10,0,5,-1,0,1,4460.0034,0.0,40.0,1,0
38.0,1,283141.28,13,-1,3,2,1,1,0.0,0.0,40.0,1,0
58.0,4,369092.97,9,2,2,1,0,0,0.0,0.0,20.0,1,0
24.0,4,218880.23,10,-1,2,3,0,1,0.0,0.0,40.0,1,0
61.69317,4,198031.4,14,-1,7,2,0,1,0.0,0.0,40.0,1,0
24.0,4,183812.67,10,0,3,3,0,0,0.0,0.0,40.0,1,0
28.0,4,377764.0,13,2,7,1,0,0,0.0,0.0,30.0,0,0
79.69492,4,227060.61,5,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,4,114824.266,9,0,3,0,0,0,0.0,0.0,50.0,1,0
30.0,4,284748.7,13,0,7,0,0,1,0.0,0.0,40.0,1,0
57.0,1,133209.39,11,2,3,1,0,0,0.0,0.0,46.0,1,0
56.0,4,187441.06,9,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,329085.1,9,0,2,3,0,0,0.0,0.0,30.0,1,0
45.0,2,62862.14,9,0,3,0,0,1,0.0,0.0,37.0,1,0
37.0,5,38259.223,9,2,2,1,0,0,0.0,0.0,40.0,1,0
64.288155,4,143650.78,9,-1,2,0,0,1,0.0,0.0,30.0,1,0
41.0,4,305143.8,12,-1,3,0,0,1,0.0,0.0,40.0,1,0
33.0,5,138426.56,7,0,6,0,0,1,0.0,0.0,40.0,0,0
23.0,4,192715.23,8,0,6,3,0,0,0.0,0.0,30.0,1,0
30.0,4,173923.39,8,0,3,0,0,0,0.0,0.0,40.0,1,0
28.0,4,213294.45,10,2,2,1,0,0,0.0,0.0,40.0,0,0
18.856125,4,426927.5,11,0,7,2,0,0,0.0,0.0,40.0,1,0
24.0,4,176950.02,9,1,3,0,0,1,0.0,0.0,45.0,0,0
48.0,4,90163.34,10,2,2,1,1,0,0.0,0.0,35.0,1,0
31.0,4,311146.4,9,-1,2,0,0,0,0.0,0.0,50.0,1,0
46.0,4,129262.97,13,2,7,1,0,0,4934.953,0.0,48.0,1,1
27.0,4,188771.48,9,-1,3,0,1,1,0.0,0.0,40.0,1,0
46.0,4,393415.8,2,2,2,1,0,0,0.0,0.0,18.0,1,0
21.0,2,99513.98,10,0,3,3,0,0,0.0,0.0,40.0,1,0
30.0,4,162411.36,9,-1,3,2,0,1,0.0,0.0,50.0,1,0
29.0,5,35878.973,10,2,2,1,0,0,0.0,0.0,40.0,1,1
31.0,4,76929.0,9,2,3,1,0,1,0.0,0.0,40.0,1,0
27.0,2,314318.97,14,0,3,3,1,1,0.0,0.0,40.0,0,0
41.0,1,191538.14,9,2,2,1,0,0,0.0,0.0,40.0,1,0
32.0,4,339106.22,10,2,3,1,0,0,0.0,0.0,60.0,1,0
30.0,4,37118.723,7,2,6,1,0,0,0.0,0.0,40.0,1,0
27.22758,4,182213.48,13,0,2,0,0,1,0.0,0.0,15.0,1,0
31.699987,4,219144.61,9,2,3,1,0,0,0.0,0.0,50.0,1,0
23.592443,4,223232.73,13,0,3,2,0,0,0.0,0.0,40.0,1,0
18.0,4,166475.84,12,0,3,3,0,1,0.0,0.0,7.8489246,1,0
32.0,4,200736.61,4,2,2,1,0,0,0.0,0.0,40.0,1,0
44.520985,3,26479.865,12,-1,3,2,1,1,0.0,0.0,40.0,1,0
33.0,4,159507.3,13,2,2,1,0,0,0.0,0.0,40.0,1,0
51.0,4,126037.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,323771.44,10,0,2,3,0,1,0.0,0.0,40.0,1,0
65.0,4,109384.77,10,-1,6,0,0,1,0.0,0.0,25.0,1,0
47.0,1,140364.3,10,2,2,1,0,0,0.0,0.0,50.0,1,0
41.0,3,67440.21,12,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,141537.97,13,0,6,0,0,1,0.0,0.0,40.0,1,0
42.0,6,71361.24,9,2,6,1,0,0,0.0,0.0,71.866516,1,0
44.0,4,305760.72,9,1,3,3,0,1,0.0,0.0,40.0,1,0
29.0,1,145043.4,9,0,2,0,0,1,0.0,0.0,40.0,1,0
58.0,4,267227.03,9,-1,2,0,1,0,0.0,0.0,40.0,1,0
32.0,4,153387.17,2,2,1,1,0,0,0.0,0.0,35.03649,0,0
34.0,5,96289.92,9,2,1,1,0,0,0.0,0.0,75.0,1,0
53.0,4,165914.78,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
37.0,4,100761.37,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
44.0,4,151209.55,9,2,3,1,0,0,0.0,0.0,40.0,1,0
73.0,4,319262.38,9,2,1,1,0,0,0.0,0.0,21.674158,1,0
23.0,4,396914.97,9,0,3,2,0,1,0.0,1586.5005,37.13865,1,0
34.0,4,146633.8,9,2,1,1,0,0,0.0,0.0,55.0,1,0
25.0,3,283603.78,10,0,2,0,1,0,0.0,0.0,20.0,1,0
50.0,5,498377.9,13,2,6,1,0,0,0.0,0.0,50.0,1,0
66.0,4,114969.12,10,-1,2,3,0,1,0.0,0.0,17.62663,1,0
24.0,4,279010.34,10,0,2,0,0,0,0.0,0.0,40.0,1,0
31.0,4,170579.02,7,2,2,1,0,0,0.0,0.0,50.0,1,0
33.0,4,185552.42,9,0,2,0,0,0,0.0,0.0,45.0,1,0
33.0,4,145258.5,9,-1,4,3,0,1,0.0,0.0,40.0,1,0
33.0,1,57315.824,13,0,2,0,1,0,0.0,0.0,32.0,1,0
26.0,1,301482.34,15,0,7,0,0,0,0.0,0.0,40.0,1,0
19.0,4,155719.61,9,0,2,3,0,1,0.0,0.0,16.0,1,0
50.0,4,311124.34,13,0,6,2,0,0,0.0,0.0,13.828625,1,0
51.0,4,24227.242,10,-1,1,2,0,1,0.0,0.0,45.0,0,0
43.0,4,233299.6,9,2,2,1,0,0,0.0,0.0,60.0,1,0
83.80158,4,133549.03,4,2,1,1,0,0,0.0,0.0,40.0,1,0
43.0,5,35258.41,9,2,4,1,0,0,5058.542,0.0,60.0,1,0
52.0,4,199409.25,12,-1,7,0,-1,0,0.0,0.0,50.0,0,0
63.0,3,104945.07,10,-1,3,2,1,1,0.0,0.0,20.0,1,0
34.0,2,113608.11,10,2,6,1,0,0,0.0,0.0,45.0,1,0
32.0,4,210456.02,10,-1,5,2,0,1,0.0,0.0,40.0,1,0
48.0,4,190306.86,15,2,2,1,0,0,4081.2844,0.0,50.0,1,0
19.0,4,21236.838,10,0,2,3,0,0,0.0,0.0,20.0,1,0
40.0,4,26507.154,13,-1,3,2,0,0,0.0,0.0,20.0,1,0
33.0,4,128995.79,9,-1,3,0,0,1,0.0,0.0,35.0,1,0
26.0,4,204238.6,7,2,1,1,0,0,0.0,0.0,40.0,0,0
33.0,4,145444.16,9,-1,3,0,0,0,0.0,1732.7078,45.0,1,0
31.0,4,205337.4,10,-1,3,0,0,0,0.0,0.0,47.0,1,0
43.0,4,215036.55,9,0,6,3,0,0,0.0,0.0,40.0,1,0
42.0,5,56087.04,9,2,2,1,0,0,0.0,0.0,70.0,1,0
48.0,4,232401.97,5,2,2,1,0,0,4351.678,0.0,60.0,1,0
19.0,4,342828.38,7,0,2,0,0,0,0.0,0.0,40.0,1,0
24.0,4,127793.0,6,2,6,1,0,0,0.0,1926.046,60.584846,1,0
34.0,4,283155.03,10,-1,6,2,0,0,0.0,0.0,40.0,1,0
22.0,4,287121.88,9,0,3,3,0,1,0.0,0.0,40.0,1,0
44.0,4,211062.1,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
25.0,1,119373.62,10,0,2,0,0,0,4650.0,0.0,40.0,1,0
39.0,4,134069.69,9,2,3,1,0,1,0.0,0.0,40.0,1,0
37.0,5,176325.06,11,2,3,1,0,0,0.0,0.0,60.0,1,0
33.0,4,129480.62,10,2,3,1,0,0,0.0,0.0,40.0,1,0
44.0,4,156797.25,9,-1,2,2,1,1,0.0,0.0,40.0,1,0
49.0,4,294202.4,9,-1,2,2,1,1,0.0,0.0,25.0,1,0
34.022842,4,30416.742,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
40.0,4,103720.984,2,2,2,1,1,0,0.0,0.0,40.0,1,0
43.0,6,127121.516,11,2,2,1,0,0,0.0,0.0,60.0,1,1
53.0,2,26548.26,8,2,2,1,-1,0,0.0,0.0,40.0,1,0
39.0,4,132909.92,8,1,3,0,1,0,0.0,0.0,40.0,1,0
39.0,4,214858.86,9,0,3,0,1,1,0.0,0.0,40.0,1,0
23.0,4,72696.414,7,0,3,0,0,0,0.0,0.0,40.0,1,0
58.0,4,216871.66,9,-1,2,-1,0,0,0.0,0.0,30.0,1,0
20.0,4,351669.06,9,0,2,-1,1,0,0.0,0.0,40.0,1,0
34.0,1,211758.19,9,2,2,1,0,0,0.0,0.0,88.01008,1,0
44.0,4,198720.34,11,2,3,1,0,0,0.0,0.0,50.0,1,0
21.0,4,198597.38,9,2,2,1,0,0,0.0,0.0,35.0,1,0
17.0,4,87323.93,10,0,3,3,-1,1,0.0,0.0,20.0,0,0
18.0,2,125284.336,9,0,4,3,0,1,0.0,0.0,20.0,1,0
43.0,4,340272.25,3,2,2,1,0,0,0.0,0.0,60.0,1,0
46.0,4,235828.28,9,-1,2,2,0,1,0.0,0.0,50.0,1,0
38.0,4,89762.87,10,0,2,-1,1,0,0.0,0.0,24.0,1,0
37.0,4,176904.62,10,0,6,0,0,0,0.0,0.0,30.0,1,0
54.0,4,118070.414,9,0,2,2,0,1,0.0,0.0,32.0,1,0
29.665367,4,147293.16,15,0,7,0,0,0,0.0,0.0,25.0,1,0
49.0,4,367028.44,10,2,2,1,0,0,0.0,0.0,40.0,1,0
20.0,4,146433.95,10,0,3,3,0,1,0.0,0.0,20.0,1,0
31.0,4,82324.74,10,2,2,3,1,0,0.0,0.0,40.0,1,0
29.0,4,96505.01,12,2,2,1,0,0,0.0,0.0,10.0,1,0
25.0,4,105476.77,12,0,7,3,0,0,0.0,0.0,50.0,1,0
42.0,2,266643.9,9,0,6,0,0,0,0.0,0.0,20.0,1,0
24.0,4,243090.97,10,0,3,3,0,1,0.0,0.0,35.0,1,0
35.0,4,122006.15,9,-1,2,2,0,1,0.0,0.0,8.867575,1,0
32.0,5,103521.43,12,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,3,105368.09,16,-1,7,0,0,0,0.0,0.0,50.0,1,0
37.0,4,441476.7,13,0,7,0,0,1,0.0,0.0,37.0,0,0
19.0,4,270142.8,9,0,2,3,0,1,0.0,0.0,10.0,1,0
65.0,4,170627.28,6,0,2,0,0,1,0.0,0.0,40.0,1,0
60.0,5,231652.52,9,2,2,1,0,0,0.0,0.0,23.5515,1,0
30.0,2,337821.25,9,0,2,3,1,0,0.0,0.0,40.0,1,0
19.0,4,225100.9,6,-1,2,3,1,0,0.0,0.0,35.785416,1,0
40.0,4,108571.71,9,2,6,1,0,0,0.0,0.0,45.0,1,0
20.0,4,177203.67,4,2,2,1,-1,1,0.0,0.0,30.0,1,0
38.0,1,273249.38,13,2,7,1,0,1,0.0,0.0,24.0,1,0
46.0,4,217494.56,10,-1,3,-1,0,0,4083.8801,0.0,45.0,1,0
42.0,4,197423.31,10,0,2,0,0,1,0.0,0.0,45.0,0,0
28.0,4,366173.3,10,-1,3,0,0,0,0.0,0.0,40.0,1,0
20.0,4,271219.5,6,0,3,0,0,1,0.0,0.0,40.0,1,0
46.0,4,196968.47,13,2,2,1,0,0,0.0,0.0,40.0,1,0
20.0,4,62921.996,9,0,3,3,0,0,0.0,0.0,48.0,1,0
21.0,4,186230.14,9,0,3,3,1,0,0.0,0.0,30.0,0,0
29.0,4,175508.02,13,0,3,2,0,1,0.0,0.0,35.0,1,0
45.0,4,178165.17,10,2,3,1,0,0,0.0,0.0,40.0,1,0
31.0,4,105318.45,9,-1,3,2,0,1,0.0,0.0,50.0,1,0
38.0,2,129263.68,14,2,3,1,0,0,0.0,0.0,40.0,1,0
33.0,5,115791.016,9,2,7,1,-1,0,0.0,0.0,40.0,1,0
21.0,4,403236.1,10,0,2,3,0,1,0.0,0.0,20.0,1,0
32.0,4,234385.62,9,-1,2,2,1,1,0.0,0.0,40.0,1,0
43.0,4,351729.53,8,0,4,3,0,0,0.0,0.0,40.0,1,0
27.0,4,27244.162,14,0,3,0,0,0,0.0,0.0,40.0,1,0
24.0,4,98289.13,9,0,1,2,0,1,0.0,0.0,40.0,0,0
43.0,5,121915.66,11,2,2,1,0,0,13768.928,0.0,40.0,1,1
27.0,4,134345.36,9,0,2,0,1,1,0.0,0.0,40.0,1,0
28.0,3,206323.2,13,0,3,3,0,0,0.0,0.0,40.0,1,0
33.0,4,122055.47,9,0,3,0,0,0,0.0,0.0,40.0,1,0
46.0,4,206011.25,10,0,2,0,0,0,0.0,0.0,40.0,1,0
32.0,1,206583.44,10,2,6,1,0,0,0.0,0.0,55.0,1,0
44.0,1,78985.95,10,0,3,2,0,0,0.0,0.0,40.0,1,0
27.0,4,335201.34,10,2,7,1,0,1,0.0,0.0,40.0,1,0
27.0,4,300983.1,6,0,3,0,0,0,0.0,0.0,40.0,1,0
28.0,4,387677.84,13,0,3,3,0,0,0.0,0.0,30.0,1,0
38.0,4,110060.445,10,2,2,1,0,0,0.0,0.0,40.0,1,0
44.0,4,511591.22,9,0,3,2,0,1,0.0,0.0,40.0,1,0
34.0,3,420103.1,6,0,2,0,0,0,0.0,0.0,30.368002,1,0
33.0,1,139252.28,6,2,2,1,0,0,0.0,0.0,50.0,1,0
36.0,4,177322.34,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
23.0,4,144715.89,10,-1,2,3,0,0,0.0,0.0,30.0,1,0
49.0,5,188416.17,10,2,3,1,0,0,0.0,0.0,40.0,1,0
64.0,2,169745.4,11,2,7,1,0,0,0.0,0.0,40.0,1,0
53.97255,4,189130.4,10,-1,2,2,-1,0,0.0,0.0,16.0,1,0
30.0,1,169070.52,9,0,2,0,0,1,0.0,0.0,45.0,1,0
39.0,4,167280.27,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
27.0,4,283848.4,9,0,1,0,0,0,0.0,0.0,40.0,1,0
31.0,3,80312.445,9,2,3,1,0,0,0.0,0.0,40.0,1,0
46.0,4,350249.28,13,-1,3,2,-1,1,0.0,0.0,15.0,0,0
45.0,4,408924.66,9,0,2,0,0,1,0.0,0.0,40.0,1,0
39.0,4,186888.47,9,-1,3,3,0,1,0.0,0.0,25.0,1,0
29.0,4,407347.38,10,0,2,3,1,0,0.0,0.0,40.0,1,0
28.654089,4,320973.84,10,2,5,1,0,0,0.0,0.0,40.0,1,0
24.0,4,263935.56,10,0,3,3,0,1,0.0,0.0,30.0,1,0
31.0,1,30760.975,13,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,370492.94,10,0,6,3,0,0,0.0,0.0,40.0,0,0
19.0,4,178874.78,10,0,2,3,0,1,0.0,0.0,20.0,1,0
37.0,5,48008.46,11,2,3,1,0,0,0.0,0.0,40.0,0,0
18.0,4,124363.14,10,0,2,3,0,1,2822.0583,0.0,23.684479,1,0
22.0,4,225982.3,7,2,2,1,0,0,0.0,0.0,29.519733,1,0
24.0,4,173587.88,10,0,2,3,0,0,0.0,0.0,40.0,1,0
47.0,4,214520.39,7,-1,6,0,0,1,0.0,0.0,40.0,1,0
71.0,4,203793.38,13,0,2,0,0,0,0.0,0.0,20.0,1,0
19.0,4,278060.47,9,0,3,3,0,0,0.0,0.0,50.0,1,0
